#,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
233,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
234,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,3,3,5,2,True,True
235,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
236,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
237,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,True,True
238,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
239,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,True,True
240,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
241,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
242,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
243,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
244,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
245,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
246,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
247,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
248,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
249,2,33,2260,1,2231,1,5064,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,False,True
250,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
251,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
252,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
253,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
254,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
255,2,34,2262,1,2242,1,5092,2,5280,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,False,True
256,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
257,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
258,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
259,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
260,2,36,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
261,2,36,2502,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,True,True
262,2,37,5089,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
263,2,37,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
264,2,37,2268,1,5073,1,5093,1,5057,2,5998,1,0,0,0,0,0,0,0,0,3,4,5,4,True,True
265,2,38,5079,1,5065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
266,2,40,3142,1,5436,1,5282,2,5058,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,True,True
267,2,40,2802,1,5079,2,5099,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,True,True
268,2,40,2476,1,5079,1,5099,1,5058,1,5201,1,0,0,0,0,0,0,0,0,3,5,5,4,True,True
269,2,41,3858,1,5079,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,4,True,True
270,2,41,2817,1,5073,1,5079,1,5099,1,5065,1,0,0,0,0,0,0,0,0,3,5,5,4,True,True
271,2,42,3861,1,5284,1,5079,1,5099,1,5056,1,5321,1,0,0,0,0,0,0,3,5,5,5,True,True
272,2,42,2819,1,5079,1,5099,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
273,2,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
274,2,41,3623,1,5079,1,5282,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,True,True
275,2,42,3868,1,5079,1,5089,2,5277,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,5,True,True
276,2,42,2827,1,5079,1,5089,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
277,2,42,3174,1,5089,3,5328,1,5073,1,5277,1,0,0,0,0,0,0,0,0,3,5,5,5,True,True
278,2,43,5074,1,5059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
279,2,43,5084,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
280,2,43,3642,1,5073,1,5079,1,5099,1,5284,1,0,0,0,0,0,0,0,0,3,5,5,5,True,True
281,2,43,2503,1,5074,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
282,2,44,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
283,2,44,2830,1,2802,1,5099,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,False,True
284,2,44,3654,1,5074,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
285,2,45,3883,1,5074,1,5285,1,5059,1,5322,1,0,0,0,0,0,0,0,0,3,6,5,5,True,True
286,2,45,2850,1,5074,2,5094,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,True,True
287,2,45,3183,1,5458,1,5282,1,5285,1,5059,1,0,0,0,0,0,0,0,0,3,6,5,5,True,True
288,2,46,2859,1,5073,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,3,6,5,5,True,True
289,2,46,3887,1,5285,1,5074,1,5094,1,5063,1,5322,1,0,0,0,0,0,0,3,6,5,5,True,True
290,2,48,3670,1,5073,1,5074,1,5094,1,5285,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
291,2,49,2861,1,5074,2,5094,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
292,2,50,2294,1,5074,3,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
293,2,50,3906,1,5074,1,5084,2,5282,1,5322,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
294,2,50,2884,1,5074,1,5084,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
295,2,50,3203,1,5084,3,5329,1,5079,1,5282,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
296,2,50,2478,1,5074,1,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
297,2,50,3692,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
298,2,50,3209,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
299,2,50,3912,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
300,2,50,2889,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
301,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
302,4,1,5275,1,5291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,True,True
303,4,1,2631,1,5275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
304,4,2,3740,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
305,4,2,3516,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
306,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
307,4,3,3741,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
308,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
309,4,4,3530,1,5275,2,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
310,4,4,3761,1,5275,1,5318,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
311,4,4,2653,1,5275,1,5318,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
312,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
313,4,5,3762,1,5275,1,5056,1,5318,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
314,4,5,4304,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
315,4,5,3310,1,5275,2,5324,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
316,4,6,3531,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
317,4,6,3766,1,5275,1,5324,1,5318,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
318,4,6,3535,1,5275,1,5056,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
319,4,6,3534,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
320,4,7,1682,1,5275,2,5056,1,5324,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
321,4,7,4092,1,5275,1,5503,1,5432,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
322,4,8,5276,1,5292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,True,True
323,4,8,3764,1,5275,1,5361,1,5318,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
324,4,8,2654,1,5275,1,5276,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
325,4,8,3765,1,5275,2,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
326,4,9,3768,1,5276,1,5324,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
327,4,9,3536,1,5276,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
328,4,9,3769,1,5276,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
329,4,10,3016,1,5276,3,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
330,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
331,4,10,3537,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
332,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
333,4,11,2660,1,5276,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
334,4,11,3771,1,5276,1,5319,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
335,4,12,3770,1,5276,1,5319,1,5324,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
336,4,12,3017,1,5276,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
337,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
338,4,13,2229,1,5275,2,5364,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
339,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
340,4,13,3541,1,5276,2,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
341,4,14,3772,1,5276,1,5091,1,5319,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
342,4,14,3319,1,5276,1,5324,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
343,4,14,2669,1,5276,1,5319,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
344,4,14,1685,1,5276,2,5057,1,5324,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
345,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
346,4,14,3542,1,5276,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
347,4,15,4308,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
348,4,15,3546,1,5276,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
349,4,15,3777,1,5276,1,5324,1,5319,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
350,4,16,3547,1,5276,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
351,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
352,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
353,4,17,5277,1,5296,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,True,True
354,4,17,2672,1,5276,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
355,4,17,3774,1,5276,1,5319,1,5367,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
356,4,17,4097,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
357,4,17,4099,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
358,4,18,3549,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
359,4,18,3552,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
360,4,18,1688,1,5277,1,5319,1,5056,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
361,4,19,3784,1,5277,2,5325,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
362,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
363,4,19,2697,1,5277,1,5276,1,5092,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
364,4,20,4435,1,5277,1,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
365,4,20,3562,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
366,4,21,3788,1,3740,1,5275,1,5325,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,False,True
367,4,21,3790,1,3740,1,5275,1,5325,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,False,True
368,4,21,3795,1,5277,1,5276,1,5325,1,5510,1,0,0,0,0,0,0,0,0,5,2,4,1,True,True
369,4,22,3337,1,5277,1,5325,1,5334,1,5319,1,0,0,0,0,0,0,0,0,5,2,4,1,True,True
370,4,22,2714,1,5277,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
371,4,22,3559,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
372,4,22,3043,1,5277,3,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
373,4,23,2710,1,5277,1,5319,1,5334,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
374,4,23,3791,1,5277,2,5319,1,5057,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
375,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
376,4,23,3572,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
377,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
378,4,24,3347,1,5277,2,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
379,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
380,4,25,3799,1,5277,1,5319,1,5367,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
381,4,25,3576,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
382,4,25,3578,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
383,4,26,5280,1,5300,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-1,0,True,True
384,4,26,3808,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,2,4,2,True,True
385,4,26,4314,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
386,4,27,3810,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,3,4,2,True,True
387,4,27,3821,1,5277,1,5326,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,3,4,2,True,True
388,4,27,3581,1,5277,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
389,4,27,4108,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
390,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
391,4,28,1697,1,5280,1,5058,1,5320,1,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
392,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
393,4,29,4106,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
394,4,29,2250,1,5277,1,5371,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
395,4,29,3367,1,5280,1,5325,1,5334,1,5320,1,0,0,0,0,0,0,0,0,5,3,4,2,True,True
396,4,30,3099,1,5280,3,5325,1,5057,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
397,4,30,3597,1,5280,2,5058,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
398,4,30,3100,1,5280,2,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
399,4,31,3369,1,5280,2,5326,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
400,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
401,4,31,3827,1,5280,2,5320,1,5058,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
402,4,31,3829,1,5280,2,5326,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,3,4,3,True,True
403,4,32,4456,1,5280,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
404,4,32,3377,1,5280,2,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
405,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
406,4,33,5282,1,5303,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-1,0,True,True
407,4,33,2767,1,5280,1,5321,1,5335,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
408,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
409,4,33,1708,1,5282,1,5057,1,5321,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
410,4,33,3611,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
411,4,34,4333,1,5282,1,5321,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
412,4,34,3613,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
413,4,35,3844,1,5280,1,5327,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
414,4,35,3841,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,3,True,True
415,4,35,3843,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,3,True,True
416,4,36,3616,1,5282,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
417,4,36,4130,1,5282,1,5505,1,5461,2,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
418,4,37,3402,1,5282,2,5327,1,5058,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
419,4,37,3138,1,5282,1,5058,2,5277,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
420,4,37,2788,1,5099,1,5282,1,5277,1,5063,1,5180,1,0,0,0,0,0,0,5,4,4,4,True,True
421,4,38,5284,1,5306,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-1,0,True,True
422,4,38,3851,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,4,True,True
423,4,38,3853,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,4,True,True
424,4,38,3625,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
425,4,39,3627,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
426,4,39,3860,1,5282,1,5280,1,5327,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,4,True,True
427,4,39,3165,1,5284,1,5282,1,5065,2,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
428,4,40,3639,1,5282,2,5058,1,5321,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
429,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
430,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
431,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
432,4,41,3416,1,5284,2,5065,1,5328,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
433,4,41,3426,1,5282,2,5328,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
434,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
435,4,41,3423,1,5282,2,5327,1,5064,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
436,4,41,3866,1,5282,1,5277,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,4,True,True
437,4,42,3871,1,5282,2,5327,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,5,True,True
438,4,43,3177,1,5282,3,5328,1,5064,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
439,4,41,5285,1,5310,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,True,True
440,4,42,2270,1,5285,1,5373,1,5099,1,5436,1,0,0,0,0,0,0,0,0,5,5,4,5,True,True
441,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
442,4,43,4360,1,5285,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
443,4,43,3662,1,3616,1,5066,1,5201,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
444,4,43,3658,1,3616,1,5066,1,5199,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
445,4,43,3660,1,3616,1,5066,1,5200,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
446,4,43,3666,1,3616,1,5066,1,5203,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
447,4,43,3656,1,3616,1,5066,1,5198,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
448,4,43,3664,1,3616,1,5066,1,5202,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
449,4,43,3651,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
450,4,44,3653,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
451,4,44,1728,1,5058,1,5284,1,5322,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
452,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
453,4,44,3447,1,5329,1,5285,2,5059,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
454,4,44,3191,1,5059,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
455,4,45,4153,1,5285,1,5505,1,5462,2,0,0,0,0,0,0,0,0,0,0,5,6,4,5,True,True
456,4,46,3885,1,5510,1,5285,1,5282,1,5327,1,0,0,0,0,0,0,0,0,5,6,4,5,True,True
457,4,45,2862,1,5094,1,5285,2,5065,1,5181,1,0,0,0,0,0,0,0,0,5,6,4,5,True,True
458,4,47,3904,1,5282,2,5322,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,6,4,5,True,True
459,4,45,3457,1,5285,2,5328,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,True,True
460,4,44,3668,1,5059,1,5285,2,5322,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
461,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,True,True
462,4,47,3206,1,5282,1,5285,2,5329,1,5066,1,0,0,0,0,0,0,0,0,5,6,4,5,True,True
463,4,45,3909,1,5510,1,5285,2,5327,1,5322,1,0,0,0,0,0,0,0,0,5,6,4,5,True,True
464,5,1,5333,2,5341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,-1,0,True,True
465,5,2,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,-1,0,True,True
466,5,2,3515,1,5324,1,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,True,True
467,5,2,3307,1,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,True,True
468,5,2,3308,1,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,True,True
469,5,3,2996,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,True,True
470,5,3,2629,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,6,1,4,1,True,True
