#,Number,CraftType,RecipeLevelTable,Item{Result},Amount{Result},Item{Ingredient}[0],Amount{Ingredient}[0],Item{Ingredient}[1],Amount{Ingredient}[1],Item{Ingredient}[2],Amount{Ingredient}[2],Item{Ingredient}[3],Amount{Ingredient}[3],Item{Ingredient}[4],Amount{Ingredient}[4],Item{Ingredient}[5],Amount{Ingredient}[5],Item{Ingredient}[6],Amount{Ingredient}[6],Item{Ingredient}[7],Amount{Ingredient}[7],Item{Ingredient}[8],Amount{Ingredient}[8],Item{Ingredient}[9],Amount{Ingredient}[9],CanQuickSynth,CanHq
220,11438,2,24,2242,1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,True,True
221,11440,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,True,True
222,11441,2,25,3068,1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,True,True
223,11442,2,25,3579,1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,True,True
224,11443,2,25,3352,1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,True,True
225,11444,2,26,5058,1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,0,True,True
226,11446,2,26,2473,1,2472,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,False,True
227,11447,2,27,5073,1,5058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,True,True
228,11448,2,27,5093,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,True,True
229,11451,2,27,2248,1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
230,11450,2,27,2499,1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
231,11452,2,28,5083,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,True,True
232,11454,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
233,11453,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
234,11457,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,3,3,5,2,True,True
235,11455,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
236,11456,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,True,True
237,11460,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,True,True
238,11459,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
239,11461,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,True,True
240,11458,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
241,11462,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
242,11465,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
243,11466,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
244,11463,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
245,11464,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
246,11470,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
247,11469,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
248,11468,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,True,True
249,11472,2,33,2260,1,2231,1,5064,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,False,True
250,11471,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
251,11473,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
252,11477,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
253,11475,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
254,11476,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
255,11474,2,34,2262,1,2242,1,5092,2,5280,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,False,True
256,11481,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,True,True
257,11482,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
258,11478,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
259,11480,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,3,4,5,3,True,True
260,11484,2,36,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
261,11485,2,36,2502,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,True,True
262,11486,2,37,5089,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
263,11487,2,37,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
264,11488,2,37,2268,1,5073,1,5093,1,5057,2,5998,1,0,0,0,0,0,0,0,0,3,4,5,4,True,True
265,11490,2,38,5079,1,5065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,True,True
266,11501,2,40,3142,1,5436,1,5282,2,5058,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,True,True
267,11499,2,40,2802,1,5079,2,5099,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,True,True
268,11498,2,40,2476,1,5079,1,5099,1,5058,1,5201,1,0,0,0,0,0,0,0,0,3,5,5,4,True,True
269,11505,2,41,3858,1,5079,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,4,True,True
270,11503,2,41,2817,1,5073,1,5079,1,5099,1,5065,1,0,0,0,0,0,0,0,0,3,5,5,4,True,True
271,11513,2,42,3861,1,5284,1,5079,1,5099,1,5056,1,5321,1,0,0,0,0,0,0,3,5,5,5,True,True
272,11510,2,42,2819,1,5079,1,5099,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
273,11507,2,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
274,11504,2,41,3623,1,5079,1,5282,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,True,True
275,11512,2,42,3868,1,5079,1,5089,2,5277,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,5,True,True
276,11509,2,42,2827,1,5079,1,5089,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
277,11511,2,42,3174,1,5089,3,5328,1,5073,1,5277,1,0,0,0,0,0,0,0,0,3,5,5,5,True,True
278,11514,2,43,5074,1,5059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
279,11515,2,43,5084,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
280,11518,2,43,3642,1,5073,1,5079,1,5099,1,5284,1,0,0,0,0,0,0,0,0,3,5,5,5,True,True
281,11516,2,43,2503,1,5074,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
282,11522,2,44,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,True,True
283,11525,2,44,2830,1,2802,1,5099,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,False,True
284,11529,2,44,3654,1,5074,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,True,True
285,11535,2,45,3883,1,5074,1,5285,1,5059,1,5322,1,0,0,0,0,0,0,0,0,3,6,5,5,True,True
286,11530,2,45,2850,1,5074,2,5094,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,True,True
287,11532,2,45,3183,1,5458,1,5282,1,5285,1,5059,1,0,0,0,0,0,0,0,0,3,6,5,5,True,True
288,11537,2,46,2859,1,5073,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,3,6,5,5,True,True
289,11538,2,46,3887,1,5285,1,5074,1,5094,1,5063,1,5322,1,0,0,0,0,0,0,3,6,5,5,True,True
290,11542,2,48,3670,1,5073,1,5074,1,5094,1,5285,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
291,11545,2,49,2861,1,5074,2,5094,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
292,11547,2,50,2294,1,5074,3,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
293,11558,2,50,3906,1,5074,1,5084,2,5282,1,5322,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
294,11550,2,50,2884,1,5074,1,5084,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
295,11553,2,50,3203,1,5084,3,5329,1,5079,1,5282,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
296,11546,2,50,2478,1,5074,1,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
297,11554,2,50,3692,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
298,11551,2,50,3209,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
299,11556,2,50,3912,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,3,6,5,6,True,True
300,11548,2,50,2889,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
301,11559,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,True,True
302,12538,4,1,5275,1,5291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,True,True
303,12539,4,1,2631,1,5275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
304,12541,4,2,3740,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
305,12540,4,2,3516,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
306,12543,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
307,12542,4,3,3741,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
308,12544,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
309,12546,4,4,3530,1,5275,2,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
310,12547,4,4,3761,1,5275,1,5318,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
311,12545,4,4,2653,1,5275,1,5318,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
312,12548,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
313,12550,4,5,3762,1,5275,1,5056,1,5318,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
314,12552,4,5,4304,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
315,12549,4,5,3310,1,5275,2,5324,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
316,12554,4,6,3531,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
317,12556,4,6,3766,1,5275,1,5324,1,5318,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
318,12555,4,6,3535,1,5275,1,5056,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
319,12553,4,6,3534,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
320,12557,4,7,1682,1,5275,2,5056,1,5324,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
321,12558,4,7,4092,1,5275,1,5503,1,5432,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
322,12559,4,8,5276,1,5292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,True,True
323,12562,4,8,3764,1,5275,1,5361,1,5318,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
324,12560,4,8,2654,1,5275,1,5276,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
325,12561,4,8,3765,1,5275,2,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
326,12565,4,9,3768,1,5276,1,5324,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
327,12564,4,9,3536,1,5276,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
328,12566,4,9,3769,1,5276,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
329,12567,4,10,3016,1,5276,3,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
330,12569,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
331,12568,4,10,3537,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
332,12572,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
333,12570,4,11,2660,1,5276,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
334,12571,4,11,3771,1,5276,1,5319,1,5510,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
335,12574,4,12,3770,1,5276,1,5319,1,5324,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
336,12573,4,12,3017,1,5276,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
337,12576,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
338,12577,4,13,2229,1,5275,2,5364,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
339,12579,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
340,12578,4,13,3541,1,5276,2,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
341,12585,4,14,3772,1,5276,1,5091,1,5319,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
342,12583,4,14,3319,1,5276,1,5324,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
343,12581,4,14,2669,1,5276,1,5319,1,5333,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
344,12580,4,14,1685,1,5276,2,5057,1,5324,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
345,12587,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
346,12582,4,14,3542,1,5276,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
347,12591,4,15,4308,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
348,12588,4,15,3546,1,5276,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
349,12590,4,15,3777,1,5276,1,5324,1,5319,1,5510,1,0,0,0,0,0,0,0,0,5,1,4,1,True,True
350,12592,4,16,3547,1,5276,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
351,12594,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
352,12593,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
353,12595,4,17,5277,1,5296,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-1,0,True,True
354,12596,4,17,2672,1,5276,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
355,12597,4,17,3774,1,5276,1,5319,1,5367,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
356,12598,4,17,4097,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
357,12599,4,17,4099,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
358,12602,4,18,3549,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
359,12601,4,18,3552,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
360,12600,4,18,1688,1,5277,1,5319,1,5056,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
361,12604,4,19,3784,1,5277,2,5325,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
362,12605,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
363,12603,4,19,2697,1,5277,1,5276,1,5092,1,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
364,12607,4,20,4435,1,5277,1,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
365,12606,4,20,3562,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,True,True
366,12608,4,21,3788,1,3740,1,5275,1,5325,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,False,True
367,12609,4,21,3790,1,3740,1,5275,1,5325,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,False,True
368,12610,4,21,3795,1,5277,1,5276,1,5325,1,5510,1,0,0,0,0,0,0,0,0,5,2,4,1,True,True
369,12614,4,22,3337,1,5277,1,5325,1,5334,1,5319,1,0,0,0,0,0,0,0,0,5,2,4,1,True,True
370,12611,4,22,2714,1,5277,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
371,12613,4,22,3559,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
372,12612,4,22,3043,1,5277,3,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
373,12615,4,23,2710,1,5277,1,5319,1,5334,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
374,12617,4,23,3791,1,5277,2,5319,1,5057,1,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
375,12618,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
376,12616,4,23,3572,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,1,True,True
377,12622,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
378,12619,4,24,3347,1,5277,2,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
379,12621,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
380,12625,4,25,3799,1,5277,1,5319,1,5367,1,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
381,12623,4,25,3576,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
382,12624,4,25,3578,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
383,12626,4,26,5280,1,5300,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-1,0,True,True
384,12627,4,26,3808,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,2,4,2,True,True
385,12628,4,26,4314,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,2,True,True
386,12630,4,27,3810,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,3,4,2,True,True
387,12631,4,27,3821,1,5277,1,5326,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,3,4,2,True,True
388,12629,4,27,3581,1,5277,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
389,12633,4,27,4108,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
390,12634,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
391,12635,4,28,1697,1,5280,1,5058,1,5320,1,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
392,12636,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
393,12639,4,29,4106,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
394,12637,4,29,2250,1,5277,1,5371,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,3,4,2,True,True
395,12638,4,29,3367,1,5280,1,5325,1,5334,1,5320,1,0,0,0,0,0,0,0,0,5,3,4,2,True,True
396,12641,4,30,3099,1,5280,3,5325,1,5057,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
397,12642,4,30,3597,1,5280,2,5058,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
398,12640,4,30,3100,1,5280,2,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
399,12644,4,31,3369,1,5280,2,5326,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
400,12647,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
401,12645,4,31,3827,1,5280,2,5320,1,5058,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
402,12646,4,31,3829,1,5280,2,5326,1,5320,1,5510,1,0,0,0,0,0,0,0,0,5,3,4,3,True,True
403,12649,4,32,4456,1,5280,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
404,12648,4,32,3377,1,5280,2,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
405,12650,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,True,True
406,12651,4,33,5282,1,5303,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-1,0,True,True
407,12653,4,33,2767,1,5280,1,5321,1,5335,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
408,12655,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
409,12652,4,33,1708,1,5282,1,5057,1,5321,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
410,12654,4,33,3611,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
411,12657,4,34,4333,1,5282,1,5321,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
412,12656,4,34,3613,1,5282,2,5277,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
413,12661,4,35,3844,1,5280,1,5327,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,True,True
414,12659,4,35,3841,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,3,True,True
415,12662,4,35,3843,1,5282,1,5058,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,3,True,True
416,12665,4,36,3616,1,5282,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
417,12666,4,36,4130,1,5282,1,5505,1,5461,2,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
418,12671,4,37,3402,1,5282,2,5327,1,5058,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
419,12670,4,37,3138,1,5282,1,5058,2,5277,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
420,12668,4,37,2788,1,5099,1,5282,1,5277,1,5063,1,5180,1,0,0,0,0,0,0,5,4,4,4,True,True
421,12674,4,38,5284,1,5306,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-1,0,True,True
422,12677,4,38,3851,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,4,True,True
423,12678,4,38,3853,1,5284,1,5065,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,4,4,4,True,True
424,12675,4,38,3625,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,4,4,4,True,True
425,12680,4,39,3627,1,5284,2,5282,1,5093,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
426,12681,4,39,3860,1,5282,1,5280,1,5327,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,4,True,True
427,12679,4,39,3165,1,5284,1,5282,1,5065,2,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
428,12686,4,40,3639,1,5282,2,5058,1,5321,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
429,12690,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
430,12691,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
431,12692,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
432,12696,4,41,3416,1,5284,2,5065,1,5328,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
433,12697,4,41,3426,1,5282,2,5328,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
434,12699,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
435,12695,4,41,3423,1,5282,2,5327,1,5064,1,0,0,0,0,0,0,0,0,0,0,5,5,4,4,True,True
436,12698,4,41,3866,1,5282,1,5277,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,4,True,True
437,12702,4,42,3871,1,5282,2,5327,1,5321,1,5510,1,0,0,0,0,0,0,0,0,5,5,4,5,True,True
438,12704,4,43,3177,1,5282,3,5328,1,5064,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
439,12694,4,41,5285,1,5310,1,5525,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,True,True
440,12701,4,42,2270,1,5285,1,5373,1,5099,1,5436,1,0,0,0,0,0,0,0,0,5,5,4,5,True,True
441,12713,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
442,12712,4,43,4360,1,5285,1,5322,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,True,True
443,12706,4,43,3662,1,3616,1,5066,1,5201,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
444,12707,4,43,3658,1,3616,1,5066,1,5199,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
445,12708,4,43,3660,1,3616,1,5066,1,5200,1,0,0,0,0,0,0,0,0,0,0,5,5,4,5,False,True
